district_code,district_name,fiscal_year,transfers_in
6768,Washington,2024,0
6775,Walnut,2017,0.0
6787,Walnut,2017,0.0
6795,Waterloo,2017,54553.0
6795,Waterloo,2018,52732.0
6795,Waterloo,2019,107903.64
6795,Waterloo,2020,0.0
6795,Waterloo,2021,0.0
6795,Waterloo,2022,0.0
6795,Waterloo,2023,0.0
6795,Waterloo,2024,0
6799,Walnut,2017,0.0
6811,Walnut,2017,0.0
6822,Waukee,2017,30232.0
6822,Waukee,2018,26975.0
6822,Waukee,2019,26974.76
6822,Waukee,2020,38500.8
6822,Waukee,2021,117807.92
6822,Waukee,2022,357605.83
6822,Waukee,2023,80304.42
6822,Waukee,2024,49917.41
6823,Walnut,2017,0.0
6835,Walnut,2017,0.0
6840,Waverly-Shell Rock,2017,8599.0
6840,Waverly-Shell Rock,2018,0.0
6840,Waverly-Shell Rock,2019,0.0
6840,Waverly-Shell Rock,2020,0.0
6840,Waverly-Shell Rock,2021,11000.0
6840,Waverly-Shell Rock,2022,15000.0
6840,Waverly-Shell Rock,2023,25000.0
6840,Waverly-Shell Rock,2024,66087.29
6847,Walnut,2017,0.0
6854,Wayne,2017,0.0
6854,Wayne,2018,0.0
6854,Wayne,2019,0.0
6854,Wayne,2020,0.0
6854,Wayne,2021,0.0
6854,Wayne,2022,15500.0
6854,Wayne,2023,0.0
6854,Wayne,2024,0
6859,Walnut,2017,0.0
6867,Webster City,2017,0.0
6867,Webster City,2018,7920.0
6867,Webster City,2019,6656.38
6867,Webster City,2020,9980.0
6867,Webster City,2021,2553.4
6867,Webster City,2022,8098.64
6867,Webster City,2023,10000.0
6867,Webster City,2024,10000
6871,Walnut,2017,0.0
6883,Walnut,2017,0.0
6895,Walnut,2017,0.0
6907,Walnut,2017,0.0
6919,Walnut,2017,0.0
6921,West Bend-Mallard,2017,0.0
6921,West Bend-Mallard,2018,0.0
6921,West Bend-Mallard,2019,0.0
6921,West Bend-Mallard,2020,0.0
6921,West Bend-Mallard,2021,20000.0
6921,West Bend-Mallard,2022,0.0
6921,West Bend-Mallard,2023,0.0
6921,West Bend-Mallard,2024,0
6930,West Branch,2017,0.0
6930,West Branch,2018,0.0
6930,West Branch,2019,0.0
6930,West Branch,2020,0.0
6930,West Branch,2021,0.0
6930,West Branch,2022,0.0
6930,West Branch,2023,0.0
6930,West Branch,2024,0
6931,Walnut,2017,0.0
6937,West Burlington,2017,0.0
6937,West Burlington,2018,0.0
6937,West Burlington,2019,34874.71
6937,West Burlington,2020,0.0
6937,West Burlington,2021,476.61
6937,West Burlington,2022,0.0
6937,West Burlington,2023,0.0
6937,West Burlington,2024,0
6943,West Central,2017,0.0
6943,West Central,2018,0.0
6943,West Central,2019,0.0
6943,West Central,2020,3247.88
6943,West Central,2021,0.0
6943,West Central,2022,0.0
6943,West Central,2023,0.0
6943,West Central,2024,0
6950,West Delaware Co,2017,0.0
6950,West Delaware Co,2018,0.0
6950,West Delaware Co,2019,0.0
6950,West Delaware Co,2020,0.0
6950,West Delaware Co,2021,0.0
6950,West Delaware Co,2022,0.0
6950,West Delaware Co,2023,0.0
6950,West Delaware Co,2024,0
6955,Walnut,2017,0.0
6957,West Des Moines,2017,85500.0
6957,West Des Moines,2018,166016.0
6957,West Des Moines,2019,146303.0
6957,West Des Moines,2020,149888.5
6957,West Des Moines,2021,233831.3
6957,West Des Moines,2022,148111.32
6957,West Des Moines,2023,141280.73
6957,West Des Moines,2024,152986.5
6961,Western Dubuque Co,2017,0.0
6961,Western Dubuque Co,2018,0.0
6961,Western Dubuque Co,2019,0.0
6961,Western Dubuque Co,2020,0.0
6961,Western Dubuque Co,2021,0.0
6961,Western Dubuque Co,2022,0.0
6961,Western Dubuque Co,2023,0.0
6961,Western Dubuque Co,2024,1217
6967,Walnut,2017,0.0
6969,West Harrison,2017,3521.0
6969,West Harrison,2018,0.0
6969,West Harrison,2019,0.0
6969,West Harrison,2020,0.0
6969,West Harrison,2021,0.0
6969,West Harrison,2022,0.0
6969,West Harrison,2023,4100.0
6969,West Harrison,2024,1991.59
6975,West Liberty,2017,0.0
6975,West Liberty,2018,0.0
6975,West Liberty,2019,0.0
6975,West Liberty,2020,0.0
6975,West Liberty,2021,15000.0
6975,West Liberty,2022,0.0
6975,West Liberty,2023,7063.52
6975,West Liberty,2024,40192.48
6983,West Lyon,2017,0.0
6983,West Lyon,2018,0.0
6983,West Lyon,2019,0.0
6983,West Lyon,2020,0.0
6983,West Lyon,2021,0.0
6983,West Lyon,2022,0.0
6983,West Lyon,2023,0.0
6983,West Lyon,2024,0
6985,West Marshall,2017,0.0
6985,West Marshall,2018,0.0
6985,West Marshall,2019,0.0
6985,West Marshall,2020,0.0
6985,West Marshall,2021,16580.6
6985,West Marshall,2022,0.0
6985,West Marshall,2023,0.0
6985,West Marshall,2024,0
6987,West Monona,2017,12349.0
6987,West Monona,2018,3046.0
6987,West Monona,2019,3056.0
6987,West Monona,2020,1888.99
6987,West Monona,2021,2805.06
6987,West Monona,2022,798.95
6987,West Monona,2023,10729.98
6987,West Monona,2024,5496.28
6990,West Sioux,2017,38000.0
6990,West Sioux,2018,0.0
6990,West Sioux,2019,0.0
6990,West Sioux,2020,0.0
6990,West Sioux,2021,0.0
6990,West Sioux,2022,0.0
6990,West Sioux,2023,0.0
6990,West Sioux,2024,0
6992,Westwood,2017,0.0
6992,Westwood,2018,0.0
6992,Westwood,2019,0.0
6992,Westwood,2020,0.0
6992,Westwood,2021,0.0
6992,Westwood,2022,0.0
6992,Westwood,2023,0.0
6992,Westwood,2024,0
7002,Whiting,2017,0.0
7002,Whiting,2018,0.0
7002,Whiting,2019,0.0
7002,Whiting,2020,0.0
7002,Whiting,2021,0.0
7002,Whiting,2022,0.0
7002,Whiting,2023,0.0
7002,Whiting,2024,0
7029,Williamsburg,2017,0.0
7029,Williamsburg,2018,0.0
7029,Williamsburg,2019,9153.58
7029,Williamsburg,2020,9443.47
7029,Williamsburg,2021,12819.7
7029,Williamsburg,2022,11456.17
7029,Williamsburg,2023,9886.63
7029,Williamsburg,2024,11946.09
7038,Wilton,2017,0.0
7038,Wilton,2018,1297.0
7038,Wilton,2019,5088.21
7038,Wilton,2020,1631.51
7038,Wilton,2021,0.0
7038,Wilton,2022,3203.68
7038,Wilton,2023,0.0
7038,Wilton,2024,0
7047,Winfield-Mt Union,2017,0.0
7047,Winfield-Mt Union,2018,0.0
7047,Winfield-Mt Union,2019,0.0
7047,Winfield-Mt Union,2020,0.0
7047,Winfield-Mt Union,2021,0.0
7047,Winfield-Mt Union,2022,0.0
7047,Winfield-Mt Union,2023,0.0
7047,Winfield-Mt Union,2024,0
7056,Winterset,2017,0.0
7056,Winterset,2018,0.0
7056,Winterset,2019,0.0
7056,Winterset,2020,0.0
7056,Winterset,2021,8408.0
7056,Winterset,2022,0.0
7056,Winterset,2023,9100.0
7056,Winterset,2024,10000
7092,Woodbine,2017,0.0
7092,Woodbine,2018,0.0
7092,Woodbine,2019,0.0
7092,Woodbine,2020,0.0
7092,Woodbine,2021,0.0
7092,Woodbine,2022,0.0
7092,Woodbine,2023,0.0
7092,Woodbine,2024,0
7098,Woodbury Central,2017,0.0
7098,Woodbury Central,2018,7209.0
7098,Woodbury Central,2019,0.0
7098,Woodbury Central,2020,14458.42
7098,Woodbury Central,2021,19047.63
7098,Woodbury Central,2022,7097.15
7098,Woodbury Central,2023,6977.23
7098,Woodbury Central,2024,0
7110,Woodward-Granger,2017,8966.0
7110,Woodward-Granger,2018,8478.0
7110,Woodward-Granger,2019,18448.16
7110,Woodward-Granger,2020,14908.61
7110,Woodward-Granger,2021,14129.14
7110,Woodward-Granger,2022,18004.84
7110,Woodward-Granger,2023,14340.61
7110,Woodward-Granger,2024,16631.27
8100,,2024,0
8200,,2024,0
9201,,2024,0
9205,,2024,0
9207,,2024,0
9209,,2024,0
9210,,2024,0
9211,,2024,0
9212,,2024,0
9213,,2024,0
9215,,2024,0
