district_code,district_name,fiscal_year,fund,beginning_balance,revenues,expenditures,ending_balance,gf_unassigned,gf_assigned
63,Akron-Westfield,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
63,Akron-Westfield,2022,General,2148837.45,7953155.2,8004280.85,2097711.8,,
63,Akron-Westfield,2022,Management,300754.37,302472.16,384853.9,218372.63,,
63,Akron-Westfield,2022,Nutrition,115633.68,555655.67,454563.56,216725.79,,
63,Akron-Westfield,2022,Other Capital Projects,0.0,8890987.42,696390.31,8194597.11,,
63,Akron-Westfield,2022,PERL,0.0,0.0,0.0,0.0,,
63,Akron-Westfield,2022,PPEL,193240.54,547163.87,339035.09,401369.32,,
63,Akron-Westfield,2022,Sales Tax,622642.9,689847.15,658507.4,653982.65,,
63,Akron-Westfield,2023,Activity,192952.23,279304.4,260143.73,212112.9,,
63,Akron-Westfield,2023,Debt Service,0.0,1278968.24,950620.16,328348.08,,
63,Akron-Westfield,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
63,Akron-Westfield,2023,Enterprise,0.0,0.0,0.0,0.0,,
63,Akron-Westfield,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
63,Akron-Westfield,2023,General,2097711.8,7949058.95,8374067.73,1672703.02,1335944.9,0
63,Akron-Westfield,2023,Management,218372.63,653359.26,464514.97,407216.92,,
63,Akron-Westfield,2023,Nutrition,216725.79,447656.34,472184.13,192198.0,,
63,Akron-Westfield,2023,Other Capital Projects,8194597.11,859568.39,6975966.78,2078198.72,,
63,Akron-Westfield,2023,PERL,0.0,0.0,0.0,0.0,,
63,Akron-Westfield,2023,PPEL,401369.32,2299108.01,378192.67,2322284.66,,
63,Akron-Westfield,2023,Sales Tax,653982.65,5256371.39,674032.95,5236321.09,,
63,Akron-Westfield,2024,General,1672703.02,8144828.83,8463069.55,1354462.3,861250.52,0
72,Albert City-Truesdale,2017,Activity,18246.0,2677.0,2021.0,18903.0,,
72,Albert City-Truesdale,2017,Debt Service,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2017,Enterprise,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2017,General,423818.0,2456461.0,2475487.0,404790.0,,
72,Albert City-Truesdale,2017,Management,322007.0,123399.0,76527.0,368880.0,,
72,Albert City-Truesdale,2017,Nutrition,15338.0,74485.0,78330.0,11493.0,,
72,Albert City-Truesdale,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2017,PERL,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2017,PPEL,603239.0,235699.0,230362.0,608576.0,,
72,Albert City-Truesdale,2017,Sales Tax,746375.0,196221.0,175423.0,767173.0,,
72,Albert City-Truesdale,2018,Activity,18903.0,2535.0,2706.0,18731.0,,
72,Albert City-Truesdale,2018,Debt Service,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2018,Enterprise,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2018,General,404790.0,2552741.0,2527033.0,430499.0,,
72,Albert City-Truesdale,2018,Management,368880.0,104827.0,69787.0,403920.0,,
72,Albert City-Truesdale,2018,Nutrition,11493.0,82015.0,82267.0,11240.0,,
72,Albert City-Truesdale,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2018,PERL,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2018,PPEL,608576.0,263312.0,189848.0,682040.0,,
72,Albert City-Truesdale,2018,Sales Tax,767173.0,193148.0,351436.0,608885.0,,
72,Albert City-Truesdale,2019,Activity,18731.35,3681.36,3409.41,19003.3,,
72,Albert City-Truesdale,2019,Debt Service,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2019,Enterprise,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2019,General,430499.34,2753485.07,2633194.68,550789.73,,
72,Albert City-Truesdale,2019,Management,403920.39,44741.38,69922.8,378738.97,,
72,Albert City-Truesdale,2019,Nutrition,11240.15,77018.3,86697.63,1560.82,,
72,Albert City-Truesdale,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2019,PERL,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2019,PPEL,682040.42,254045.67,297108.21,638977.88,,
72,Albert City-Truesdale,2019,Sales Tax,608885.34,222083.94,353821.14,477148.14,,
72,Albert City-Truesdale,2020,Activity,19003.3,1843.6,1585.93,19260.97,,
72,Albert City-Truesdale,2020,Debt Service,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2020,Enterprise,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2020,General,550789.73,2748864.99,2739900.25,559754.47,,
72,Albert City-Truesdale,2020,Management,378738.97,103847.77,96142.66,386444.08,,
72,Albert City-Truesdale,2020,Nutrition,1560.82,105964.51,88865.17,18660.16,,
72,Albert City-Truesdale,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2020,PERL,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2020,PPEL,638977.88,265188.5,366410.92,537755.46,,
72,Albert City-Truesdale,2020,Sales Tax,477148.14,211567.87,412254.38,276461.63,,
72,Albert City-Truesdale,2021,Activity,19260.97,2602.99,3134.08,18729.88,,
72,Albert City-Truesdale,2021,Debt Service,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2021,Enterprise,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2021,General,559754.47,3180656.62,2761298.44,979112.65,,
72,Albert City-Truesdale,2021,Management,386444.08,53209.08,108500.52,331152.64,,
72,Albert City-Truesdale,2021,Nutrition,18660.16,99794.78,90130.3,28324.64,,
72,Albert City-Truesdale,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2021,PERL,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2021,PPEL,537755.46,289767.45,158171.5,669351.41,,
72,Albert City-Truesdale,2021,Sales Tax,276461.63,216694.29,0.0,493155.92,,
72,Albert City-Truesdale,2022,Activity,18729.88,295.9,2231.54,16794.24,,
72,Albert City-Truesdale,2022,Debt Service,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2022,Enterprise,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2022,General,979112.65,3145050.49,2809844.1,1314319.04,,
72,Albert City-Truesdale,2022,Management,331152.64,68491.41,179267.23,220376.82,,
72,Albert City-Truesdale,2022,Nutrition,28324.64,113264.06,103489.8,38098.9,,
72,Albert City-Truesdale,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2022,PERL,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2022,PPEL,669351.41,265013.81,557712.53,376652.69,,
72,Albert City-Truesdale,2022,Sales Tax,493155.92,260578.91,211600.0,542134.83,,
72,Albert City-Truesdale,2023,Activity,16794.24,947.04,2536.42,15204.86,,
72,Albert City-Truesdale,2023,Debt Service,0.0,4453.7,4453.7,0.0,,
72,Albert City-Truesdale,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2023,Enterprise,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2023,General,1314319.04,3025229.14,2823579.24,1515968.94,1305095.4,0
72,Albert City-Truesdale,2023,Management,220376.82,160480.65,166941.67,213915.8,,
72,Albert City-Truesdale,2023,Nutrition,38098.9,123054.8,110239.18,50914.52,,
72,Albert City-Truesdale,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2023,PERL,0.0,0.0,0.0,0.0,,
72,Albert City-Truesdale,2023,PPEL,376652.69,330896.59,395829.15,311720.13,,
72,Albert City-Truesdale,2023,Sales Tax,542134.83,284836.98,74790.35,752181.46,,
72,Albert City-Truesdale,2024,General,1515968.94,3099845.45,2967466.99,1648347.4,1552673.84,0
81,Albia,2017,Activity,110133.0,293508.0,323365.0,80276.0,,
81,Albia,2017,Debt Service,628200.0,802690.0,802690.0,628200.0,,
81,Albia,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
81,Albia,2017,Enterprise,0.0,0.0,0.0,0.0,,
81,Albia,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
81,Albia,2017,General,1937788.0,13557649.0,12739207.0,2756230.0,,
81,Albia,2017,Management,426291.0,304985.0,269124.0,462151.0,,
81,Albia,2017,Nutrition,1043.0,625510.0,708376.0,-81823.0,,
81,Albia,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
81,Albia,2017,PERL,0.0,0.0,0.0,0.0,,
81,Albia,2017,PPEL,45185.0,86096.0,64546.0,66736.0,,
81,Albia,2017,Sales Tax,185864.0,1396141.0,1205315.0,376689.0,,
81,Albia,2018,Activity,80276.0,232658.0,226727.0,86207.0,,
81,Albia,2018,Debt Service,628200.0,803771.0,796835.0,635137.0,,
81,Albia,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
81,Albia,2018,Enterprise,0.0,0.0,0.0,0.0,,
81,Albia,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
81,Albia,2018,General,2756230.0,13866713.0,12968329.0,3654614.0,,
81,Albia,2018,Management,462151.0,330131.0,228854.0,563428.0,,
81,Albia,2018,Nutrition,-81823.0,700017.0,714249.0,-96055.0,,
81,Albia,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
81,Albia,2018,PERL,0.0,0.0,0.0,0.0,,
81,Albia,2018,PPEL,66736.0,89054.0,92114.0,63678.0,,
81,Albia,2018,Sales Tax,376689.0,1161175.0,1155998.0,381866.0,,
81,Albia,2019,Activity,86207.34,289279.49,289163.32,86323.51,,
81,Albia,2019,Debt Service,635137.01,800912.51,807299.5,628750.02,,
81,Albia,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
81,Albia,2019,Enterprise,0.0,0.0,0.0,0.0,,
81,Albia,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
81,Albia,2019,General,3654614.1,13846673.77,12871967.86,4629320.01,,
81,Albia,2019,Management,563428.29,369200.23,220064.21,712564.31,,
81,Albia,2019,Nutrition,-96054.93,580116.88,693366.09,-209304.14,,
81,Albia,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
81,Albia,2019,PERL,0.0,0.0,0.0,0.0,,
81,Albia,2019,PPEL,63677.5,92493.42,59910.24,96260.68,,
81,Albia,2019,Sales Tax,381866.1,1233984.28,1460771.42,155078.96,,
81,Albia,2020,Activity,86323.51,254522.93,225080.15,115766.29,,
81,Albia,2020,Debt Service,628750.02,4625841.98,5254042.0,550.0,,
81,Albia,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
81,Albia,2020,Enterprise,0.0,0.0,0.0,0.0,,
81,Albia,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
81,Albia,2020,General,4629320.01,13100917.24,13149969.0,4580268.25,,
81,Albia,2020,Management,712564.31,501037.18,255444.38,958157.11,,
81,Albia,2020,Nutrition,-209304.14,539533.85,546543.25,-216313.54,,
81,Albia,2020,Other Capital Projects,0.0,6182647.41,1567611.74,4615035.67,,
81,Albia,2020,PERL,0.0,0.0,0.0,0.0,,
81,Albia,2020,PPEL,96260.68,95465.46,75910.24,115815.9,,
81,Albia,2020,Sales Tax,155078.96,7398509.5,7543453.56,10134.9,,
81,Albia,2021,Activity,115766.29,229021.58,202477.26,142310.61,,
81,Albia,2021,Debt Service,550.0,1344486.71,1345036.71,0.0,,
81,Albia,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
81,Albia,2021,Enterprise,0.0,0.0,0.0,0.0,,
81,Albia,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
81,Albia,2021,General,4580268.25,13873671.89,13919076.17,4534863.97,,
81,Albia,2021,Management,958157.11,412242.51,317086.37,1053313.25,,
81,Albia,2021,Nutrition,-216313.54,712108.55,663591.76,-167796.75,,
81,Albia,2021,Other Capital Projects,4615035.67,5536.26,2806448.39,1814123.54,,
81,Albia,2021,PERL,0.0,0.0,0.0,0.0,,
81,Albia,2021,PPEL,115815.9,105453.93,178126.72,43143.11,,
81,Albia,2021,Sales Tax,10134.9,1151296.48,1141347.54,20083.84,,
81,Albia,2022,Activity,142310.61,276203.18,265131.48,153382.31,,
81,Albia,2022,Debt Service,0.0,697006.0,697006.0,0.0,,
81,Albia,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
81,Albia,2022,Enterprise,0.0,0.0,0.0,0.0,,
81,Albia,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
81,Albia,2022,General,4534863.97,14194840.25,14271155.7,4458548.52,,
81,Albia,2022,Management,1053313.25,311210.1,338517.59,1026005.76,,
81,Albia,2022,Nutrition,-167796.75,907998.01,551847.11,188354.15,,
81,Albia,2022,Other Capital Projects,1814123.54,3210.14,448491.15,1368842.53,,
81,Albia,2022,PERL,0.0,0.0,0.0,0.0,,
81,Albia,2022,PPEL,43143.11,107304.75,112596.02,37851.84,,
81,Albia,2022,Sales Tax,20083.84,1385256.59,1211737.9,193602.53,,
81,Albia,2023,Activity,153382.31,300013.68,280130.52,173265.47,,
81,Albia,2023,Debt Service,0.0,693544.0,693544.0,0.0,,
81,Albia,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
81,Albia,2023,Enterprise,0.0,0.0,0.0,0.0,,
81,Albia,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
81,Albia,2023,General,4458548.52,14976905.6,15289625.34,4145828.78,3841464.76,0
81,Albia,2023,Management,1026005.76,508751.27,393585.94,1141171.09,,
81,Albia,2023,Nutrition,188354.15,700347.24,543084.67,345616.72,,
81,Albia,2023,Other Capital Projects,1368842.53,2820.07,1371662.6,0.0,,
81,Albia,2023,PERL,0.0,0.0,0.0,0.0,,
81,Albia,2023,PPEL,37851.84,258160.8,144575.43,151437.21,,
81,Albia,2023,Sales Tax,193602.53,1729462.75,1653606.32,269458.96,,
81,Albia,2024,General,4145828.78,14834115.97,14649276.99,4330667.76,4141164.75,0
99,Alburnett,2017,Activity,81530.0,284529.0,285124.0,80934.0,,
99,Alburnett,2017,Debt Service,345367.0,917547.0,910457.0,352456.0,,
99,Alburnett,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
99,Alburnett,2017,Enterprise,0.0,0.0,0.0,0.0,,
99,Alburnett,2017,Entrepreneurial_Reorganization,16889.0,5775.0,3380.0,19284.0,,
99,Alburnett,2017,General,2295318.0,6778659.0,6639996.0,2433983.0,,
99,Alburnett,2017,Management,99437.0,387420.0,303530.0,183328.0,,
99,Alburnett,2017,Nutrition,-9562.0,307729.0,321239.0,-23071.0,,
99,Alburnett,2017,Other Capital Projects,861178.0,282.0,861460.0,0.0,,
99,Alburnett,2017,PERL,0.0,0.0,0.0,0.0,,
99,Alburnett,2017,PPEL,192754.0,267511.0,377484.0,82781.0,,
99,Alburnett,2017,Sales Tax,121319.0,586880.0,495893.0,212307.0,,
99,Alburnett,2018,Activity,80934.0,167449.0,206066.0,42318.0,,
99,Alburnett,2018,Debt Service,352456.0,936883.0,934129.0,355209.0,,
99,Alburnett,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
99,Alburnett,2018,Enterprise,0.0,0.0,0.0,0.0,,
99,Alburnett,2018,Entrepreneurial_Reorganization,19284.0,1053.0,2880.0,17457.0,,
99,Alburnett,2018,General,2433983.0,6885441.0,6934541.0,2384882.0,,
99,Alburnett,2018,Management,183328.0,200670.0,202670.0,181328.0,,
99,Alburnett,2018,Nutrition,-23071.0,336458.0,346843.0,-33457.0,,
99,Alburnett,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
99,Alburnett,2018,PERL,0.0,0.0,0.0,0.0,,
99,Alburnett,2018,PPEL,82781.0,225990.0,308249.0,523.0,,
99,Alburnett,2018,Sales Tax,212307.0,480051.0,573114.0,119244.0,,
99,Alburnett,2019,Activity,42318.43,198110.89,227275.61,13153.71,,
99,Alburnett,2019,Debt Service,355208.91,718349.46,711193.75,362364.62,,
99,Alburnett,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
99,Alburnett,2019,Enterprise,0.0,15550.0,22683.89,-7133.89,,
99,Alburnett,2019,Entrepreneurial_Reorganization,17457.43,3866.4,2679.08,18644.75,,
99,Alburnett,2019,General,2384882.25,7296133.03,7314765.0,2366250.28,,
99,Alburnett,2019,Management,181327.8,161709.73,154293.04,188744.49,,
99,Alburnett,2019,Nutrition,-33456.72,389799.07,419567.22,-63224.87,,
99,Alburnett,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
99,Alburnett,2019,PERL,0.0,0.0,0.0,0.0,,
99,Alburnett,2019,PPEL,522.7,403302.37,320562.71,83262.36,,
99,Alburnett,2019,Sales Tax,119243.67,538107.8,573234.0,84117.47,,
99,Alburnett,2020,Activity,13153.71,142749.94,141272.0,14631.65,,
99,Alburnett,2020,Debt Service,362364.62,624385.81,626603.75,360146.68,,
99,Alburnett,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
99,Alburnett,2020,Enterprise,-7133.89,15867.66,35443.89,-26710.12,,
99,Alburnett,2020,Entrepreneurial_Reorganization,18644.75,1116.11,2676.57,17084.29,,
99,Alburnett,2020,General,2366250.28,7208474.38,7335742.74,2238981.92,,
99,Alburnett,2020,Management,188744.49,199247.54,107911.5,280080.53,,
99,Alburnett,2020,Nutrition,-63224.87,373829.48,335822.08,-25217.47,,
99,Alburnett,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
99,Alburnett,2020,PERL,0.0,0.0,0.0,0.0,,
99,Alburnett,2020,PPEL,83262.36,373682.84,274159.61,182785.59,,
99,Alburnett,2020,Sales Tax,84117.47,533236.81,533567.83,83786.45,,
99,Alburnett,2021,Activity,14631.65,143205.88,126249.37,31588.16,,
99,Alburnett,2021,Debt Service,360146.68,4084747.94,1215420.12,3229474.5,,
99,Alburnett,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
99,Alburnett,2021,Enterprise,-26710.12,0.0,0.0,-26710.12,,
99,Alburnett,2021,Entrepreneurial_Reorganization,17084.29,4403.09,2250.0,19237.38,,
99,Alburnett,2021,General,2238981.92,7586602.03,7445543.91,2380040.04,,
99,Alburnett,2021,Management,280080.53,79831.01,126602.68,233308.86,,
99,Alburnett,2021,Nutrition,-25217.47,592270.56,414000.14,153052.95,,
99,Alburnett,2021,Other Capital Projects,0.0,15620129.92,1738091.61,13882038.31,,
99,Alburnett,2021,PERL,0.0,0.0,0.0,0.0,,
99,Alburnett,2021,PPEL,182785.59,814892.02,563862.9,433814.71,,
99,Alburnett,2021,Sales Tax,83786.45,4521406.07,4386171.59,219020.93,,
99,Alburnett,2022,Activity,31588.16,148614.76,102232.01,77970.91,,
99,Alburnett,2022,Debt Service,3229474.5,1243608.25,4455939.34,17143.41,,
99,Alburnett,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
99,Alburnett,2022,Enterprise,-26710.12,0.0,89.0,-26799.12,,
99,Alburnett,2022,Entrepreneurial_Reorganization,19237.38,1304.97,2114.42,18427.93,,
99,Alburnett,2022,General,2380040.04,8099845.97,8476602.71,2003283.3,,
99,Alburnett,2022,Management,233308.86,100424.96,144679.98,189053.84,,
99,Alburnett,2022,Nutrition,153052.95,672596.53,538389.65,287259.83,,
99,Alburnett,2022,Other Capital Projects,13882038.31,23839.85,7072003.68,6833874.48,,
99,Alburnett,2022,PERL,0.0,0.0,0.0,0.0,,
99,Alburnett,2022,PPEL,433814.71,457356.18,453595.57,437575.32,,
99,Alburnett,2022,Sales Tax,219020.93,648802.95,568275.47,299548.41,,
99,Alburnett,2023,Activity,77970.91,173081.31,204606.43,46445.79,,
99,Alburnett,2023,Debt Service,17143.41,1263920.25,1263665.0,17398.66,,
99,Alburnett,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
99,Alburnett,2023,Enterprise,-26799.12,32396.0,19317.0,-13720.12,,
99,Alburnett,2023,Entrepreneurial_Reorganization,18427.93,2286.97,778.98,19935.92,,
99,Alburnett,2023,General,2003283.3,8845634.03,9150175.23,1698742.1,1634157.59,391.57
99,Alburnett,2023,Management,189053.84,175052.85,207429.45,156677.24,,
99,Alburnett,2023,Nutrition,287259.83,601451.2,558116.71,330594.32,,
99,Alburnett,2023,Other Capital Projects,6833874.48,76588.77,4557224.01,2353239.24,,
99,Alburnett,2023,PERL,0.0,0.0,0.0,0.0,,
99,Alburnett,2023,PPEL,437575.32,464336.95,605080.42,296831.85,,
99,Alburnett,2023,Sales Tax,299548.41,722775.92,539776.34,482547.99,,
99,Alburnett,2024,General,1698742.1,9272321.92,9574247.41,1396816.61,1279357.2,0
108,Alden,2017,Activity,11833.0,23418.0,21631.0,13620.0,,
108,Alden,2017,Debt Service,0.0,68672.0,68672.0,0.0,,
108,Alden,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
108,Alden,2017,Enterprise,0.0,0.0,0.0,0.0,,
108,Alden,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
108,Alden,2017,General,1295645.0,3615972.0,3811545.0,1100072.0,,
108,Alden,2017,Management,136131.0,86295.0,79800.0,142626.0,,
108,Alden,2017,Nutrition,-22347.0,164022.0,152620.0,-10944.0,,
108,Alden,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
108,Alden,2017,PERL,0.0,0.0,0.0,0.0,,
108,Alden,2017,PPEL,67944.0,128220.0,151570.0,44594.0,,
108,Alden,2017,Sales Tax,250069.0,266785.0,439704.0,77149.0,,
108,Alden,2018,Activity,13620.0,23177.0,21299.0,15497.0,,
108,Alden,2018,Debt Service,0.0,68000.0,68000.0,0.0,,
108,Alden,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
108,Alden,2018,Enterprise,0.0,0.0,0.0,0.0,,
108,Alden,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
108,Alden,2018,General,1100072.0,4000846.0,3825476.0,1275442.0,,
108,Alden,2018,Management,142626.0,80379.0,72662.0,150344.0,,
108,Alden,2018,Nutrition,-10944.0,157016.0,149478.0,-3406.0,,
108,Alden,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
108,Alden,2018,PERL,0.0,0.0,0.0,0.0,,
108,Alden,2018,PPEL,44594.0,134280.0,68180.0,110695.0,,
108,Alden,2018,Sales Tax,77149.0,261690.0,227708.0,111131.0,,
108,Alden,2019,Activity,15497.42,17940.82,14997.0,18441.24,,
108,Alden,2019,Debt Service,0.0,67333.32,67333.32,0.0,,
108,Alden,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
108,Alden,2019,Enterprise,0.0,0.0,0.0,0.0,,
108,Alden,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
108,Alden,2019,General,1275441.67,3396295.68,3804016.46,867720.89,,
108,Alden,2019,Management,150343.72,51403.6,62305.5,139441.82,,
108,Alden,2019,Nutrition,-3406.39,92441.68,108514.44,-19479.15,,
108,Alden,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
108,Alden,2019,PERL,0.0,0.0,0.0,0.0,,
108,Alden,2019,PPEL,110694.52,139977.21,128159.9,122511.83,,
108,Alden,2019,Sales Tax,111130.77,276391.2,222183.26,165338.71,,
108,Alden,2020,Activity,18441.24,27790.84,28106.48,18125.6,,
108,Alden,2020,Debt Service,0.0,0.0,0.0,0.0,,
108,Alden,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
108,Alden,2020,Enterprise,0.0,0.0,0.0,0.0,,
108,Alden,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
108,Alden,2020,General,867720.89,3303402.4,3677624.2,493499.09,,
108,Alden,2020,Management,139441.82,60805.77,49569.5,150678.09,,
108,Alden,2020,Nutrition,-19479.15,76597.9,98183.36,-41064.61,,
108,Alden,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
108,Alden,2020,PERL,0.0,0.0,0.0,0.0,,
108,Alden,2020,PPEL,122511.83,143654.0,173519.82,92646.01,,
108,Alden,2020,Sales Tax,165338.71,284980.18,188486.59,261832.3,,
108,Alden,2021,Activity,18125.6,2999.96,7346.72,13778.84,,
108,Alden,2021,Debt Service,0.0,0.0,0.0,0.0,,
108,Alden,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
108,Alden,2021,Enterprise,0.0,0.0,0.0,0.0,,
108,Alden,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
108,Alden,2021,General,493499.09,3430665.75,3745323.64,178841.2,,
108,Alden,2021,Management,150678.09,46119.99,60657.5,136140.58,,
108,Alden,2021,Nutrition,-41064.61,152946.06,101156.61,10724.84,,
108,Alden,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
108,Alden,2021,PERL,0.0,0.0,0.0,0.0,,
108,Alden,2021,PPEL,92646.01,153456.3,91620.77,154481.54,,
108,Alden,2021,Sales Tax,261832.3,264274.66,291470.46,234636.5,,
108,Alden,2022,Activity,13778.84,11099.26,8563.23,16314.87,,
108,Alden,2022,Debt Service,0.0,0.0,0.0,0.0,,
108,Alden,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
108,Alden,2022,Enterprise,0.0,0.0,0.0,0.0,,
108,Alden,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
108,Alden,2022,General,178841.2,3956339.81,3876813.62,258367.39,,
108,Alden,2022,Management,136140.58,50604.13,89036.11,97708.6,,
108,Alden,2022,Nutrition,10724.84,141618.23,105025.23,47317.84,,
108,Alden,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
108,Alden,2022,PERL,0.0,0.0,0.0,0.0,,
108,Alden,2022,PPEL,154481.54,68841.1,24795.08,198527.56,,
108,Alden,2022,Sales Tax,234636.5,306575.03,155184.83,386026.7,,
108,Alden,2023,Activity,16314.87,8732.56,7708.22,17339.21,,
108,Alden,2023,Debt Service,0.0,0.0,0.0,0.0,,
108,Alden,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
108,Alden,2023,Enterprise,0.0,0.0,0.0,0.0,,
108,Alden,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
108,Alden,2023,General,258367.39,4191738.15,4090283.77,359821.77,170991.68,0
108,Alden,2023,Management,97708.6,101080.73,119823.85,78965.48,,
108,Alden,2023,Nutrition,47317.84,113641.88,112908.89,48050.83,,
108,Alden,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
