district_code,district_name,fiscal_year,gf_revenues,gf_expenditures,gf_total_fund_balance,gf_unassigned_car,gf_assigned_car,management_fund_balance,ppel_fund_balance,save_fund_balance,other_capital_projects_balance,debt_service_fund_balance,total_governmental_fund_balance,cash_reserve_levy_budget_fy,sbrc_expenditures,sbrc_20pct_cap,gf_assigned_plus_unassigned_sbrc,max_cash_reserve_levy_capacity,cash_reserve_levy_amount,levying_maximum_cash_reserve,certified_enrollment,unspent_authorized_budget,uab_per_pupil,gf_assigned_plus_unassigned,assigned_unassigned_source,gf_unassigned,gf_assigned,is_focus15,is_named_focus,district_name_display,conservative_reserve_ratio,practical_cushion_ratio,broad_cushion_ratio,operating_adjacent_ratio,conservative_days_cushion,practical_days_cushion,operating_adjacent_days_cushion,crl_reliance,crl_capacity_used_pct,crl_levy_headroom,uab_cushion,operating_result_pct,operating_result_3yr_avg,fb_drawdown_years,enrollment_3yr_trend,practical_days_cushion_pctile,uab_cushion_pctile,crl_reliance_pctile,flag_low_unrestricted,flag_negative_operating,flag_multiyear_drawdown,flag_weak_uab,flag_declining_enrollment,flag_high_crl_reliance,flag_limited_levy_headroom,flag_special_ed_pressure,flag_short_term_borrowing,flag_audit_concern,risk_flag_count,cushion_band,risk_class,risk_rationale
3744,Lisbon,2018,7553259.0,7567713.0,1818566.0,,,617758.0,51083.0,691120.0,8773151.0,731926.0,12721275.0,,,,,,,,662.9,2354408.0,3551.6789862724395,,missing,,,False,False,Lisbon,,,0.24030588897861216,,,,,,,,0.3111122210897797,-0.0019136110651044801,0.015022053980151384,1,,,0.6726726726726727,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
3744,Lisbon,2019,7538070.64,7622513.69,1734122.61,,,717406.08,62344.15,905537.59,3481176.97,654491.45,7613038.140000001,,,,,,,,645.5,2534695.0,3926.715724244772,,missing,,,False,False,Lisbon,,,0.22750009780566233,,,,,,,,0.3325274447621228,-0.011202209959656302,0.006280632666882155,2,,,0.6758409785932722,,,True,True,False,False,False,False,False,False,False,2,,Unscored (insufficient component data),2 risk flag(s)
3744,Lisbon,2020,7847666.05,7762586.44,1819202.22,,,782527.08,83498.25,1055762.28,352544.58,728782.63,4882976.6,2022.0,7762586.0,1552517.0,1436458.0,116059.0,116059.0,Max,636.8,2695149.0,4232.33197236181,1436458.0,SBRC (combined),,,False,False,Lisbon,,0.18504888945236658,0.23435516423054478,0.2858564084472855,,67.5428446501138,104.3375890832592,0.014951073446597265,1.0,0.0,0.3471972931743611,0.010841390224549554,-0.0007581436000704093,0,-0.052803807823888146,0.47706422018348627,0.6697247706422018,0.5443425076452599,,False,False,False,True,False,True,False,False,False,2,Low,Low risk,68-day practical cushion; 2 risk flag(s)
3744,Lisbon,2021,8540070.92,8174040.7,2185232.44,,,771809.04,183228.16,1374294.48,6.37,136285.71,4731213.07,2023.0,8174041.0,1634808.0,1707318.0,0.0,0.0,,638.4,2935901.0,4598.842418546366,1707318.0,SBRC (combined),,,False,False,Lisbon,,0.20887074858827165,0.26733809142888165,0.30329272033108423,,76.23782323471916,110.70184292084575,0.0,,0.0,0.35917376824414393,0.042860325567413406,0.01416650194410222,0,-0.03695881731784583,0.4709480122324159,0.6207951070336392,0.2889908256880734,,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,76-day practical cushion; 1 risk flag(s)
3744,Lisbon,2022,8602738.85,8828906.93,1959064.36,,,902787.11,119447.31,1471313.7,0.0,138304.17,4726629.82,2024.0,8828907.0,1765781.0,1514097.0,251684.0,244229.0,,653.7,2938337.0,4494.931925959921,1514097.0,SBRC (combined),,,False,False,Lisbon,,0.17149314314948838,0.22189206155784,0.2737466969764512,,62.59499724956326,99.9175443964047,0.027662427742909734,0.9703795235295053,7455.0,0.3328086957192559,-0.02629024127589321,0.009137158172023251,1,0.012703330751355608,0.3323076923076923,0.5259938837920489,0.7353846153846154,,True,False,False,False,False,True,False,False,False,2,Low,Low risk,63-day practical cushion; 2 risk flag(s)
3744,Lisbon,2023,8880937.52,9305020.92,1534980.96,1018264.53,0.0,1012034.76,73597.21,1774702.34,5450740.74,464414.75,10471653.16,2025.0,9305021.0,1861004.0,1018265.0,842739.0,508813.0,,658.7,2737593.0,4156.0543494762405,1018264.53,CAR (split),1018264.53,0.0,False,False,Lisbon,0.10943172925182419,0.10943172925182419,0.1649626554520417,0.21819395221735838,39.94258117691583,39.94258117691583,79.64079255933581,0.0546815535799999,0.6037610695600892,333926.0,0.29420600163465294,-0.047752098136594076,-0.010394004615024625,2,0.034390703517588085,0.17201166180758018,0.4263803680981595,0.8307692307692308,False,True,True,False,False,True,False,False,False,False,3,Moderate,Moderate risk,40-day practical cushion; 3 risk flag(s)
3744,Lisbon,2024,9589037.18,10011954.56,1112063.58,765090.76,6699.35,,,,,,1312580.74,2026.0,10011955.0,2002391.0,771790.0,1230601.0,482379.0,,671.1,2292674.0,3416.292653851885,771790.11,CAR (split),765090.76,6699.35,False,False,Lisbon,0.07641772197575775,0.07708685705421339,0.1110735744290074,,27.892468521151578,28.13670282478789,,0.04818030256821301,0.3919865171570639,748222.0,0.22899364816933407,-0.04410425906806222,-0.039382199493516505,3,0.051221804511278266,0.12202380952380952,0.27586206896551724,0.786833855799373,False,True,True,False,False,True,False,False,False,False,3,Moderate,Moderate risk,28-day practical cushion; 3 risk flag(s)
3798,Logan-Magnolia,2017,7214078.0,6740423.0,1549168.0,,,196281.0,98896.0,1512198.0,0.0,13852.0,3542520.0,,,,,,,,555.0,1952264.0,3517.592792792793,,missing,,,False,False,Logan-Magnolia,,,0.2298324600696425,,,,,,,,0.28963523505868993,0.06565703891751655,,0,,,0.6666666666666666,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
3798,Logan-Magnolia,2018,6883950.0,6880322.0,1552798.0,,,219459.0,93607.0,1694329.0,0.0,14739.0,3779839.0,,,,,,,,552.0,2296985.0,4161.204710144928,,missing,,,False,False,Logan-Magnolia,,,0.2256868210528519,,,,,,,,0.33384847395223655,0.0005270230027818331,0.03309203096014919,0,,,0.7417417417417418,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
3798,Logan-Magnolia,2019,6903833.84,6953828.39,1502802.99,,,377993.62,98729.1,1898203.77,0.0,17119.89,4127133.77,,,,,,,,564.0,2694519.0,4777.515957446809,,missing,,,False,False,Logan-Magnolia,,,0.2161116015116387,,,,,,,,0.38748712923011897,-0.007241563334032937,0.01964749952875515,1,,,0.7859327217125383,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
3798,Logan-Magnolia,2020,7136850.54,7202379.09,1437274.44,,,478446.86,138213.14,1794252.79,0.0,16402.84,4115754.52,2022.0,7202379.0,1440476.0,1194157.0,246319.0,150000.0,,565.1,2949227.0,5218.947089010794,1194157.0,SBRC (combined),,,False,False,Logan-Magnolia,,0.16580035361621046,0.19955551103878372,0.23222935631398428,,60.51712906991682,84.76371505460426,0.020826451666264626,0.6089664215915135,96319.0,0.4094795571222842,-0.009181718130810094,-0.005298752820687066,2,0.018198198198198238,0.38837920489296635,0.7614678899082569,0.5749235474006116,,True,True,False,False,False,False,False,False,False,2,Low,Low risk,61-day practical cushion; 2 risk flag(s)
3798,Logan-Magnolia,2021,7737436.62,7468772.88,1705938.18,,,494688.57,172490.19,2094759.5,0.0,19547.38,4763719.34,2023.0,7468773.0,1493755.0,1438071.0,55684.0,55684.0,Max,572.1,3354630.0,5863.71263765076,1438071.0,SBRC (combined),,,False,False,Logan-Magnolia,,0.19254448128298152,0.2284094331704996,0.2587787312659587,,70.27873566828825,94.45423691207492,0.007455575486719044,1.0,0.0,0.4491541052189553,0.03472257715243168,0.006099765229196218,0,0.03641304347826091,0.42201834862385323,0.7889908256880734,0.5963302752293578,,False,False,False,False,False,True,False,False,False,1,Low,Low risk,70-day practical cushion; 1 risk flag(s)
3798,Logan-Magnolia,2022,7857357.57,7538903.28,2024392.47,,,326607.09,224561.77,2293267.7,8503151.4,20142.4,13677593.02,2024.0,7538903.0,1507781.0,1718121.0,0.0,0.0,,544.1,4030950.0,7408.472707222937,1718121.0,SBRC (combined),,,False,False,Logan-Magnolia,,0.2279006555977463,0.268526123072904,0.271223547253149,,83.1837392931774,98.99659474739939,0.0,,0.0,0.5346865253854272,0.04052943844835103,0.022023432489990873,0,-0.03528368794326237,0.5538461538461539,0.8440366972477065,0.2815384615384615,,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,83-day practical cushion; 1 risk flag(s)
3798,Logan-Magnolia,2023,8118257.19,8179216.86,1963432.8,1638587.7,0.0,284101.62,281489.75,2890847.93,8187362.49,31138.3,13876859.78,2025.0,8179217.0,1635843.0,1638588.0,0.0,0.0,,574.7,4418596.0,7688.526187576126,1638587.7,CAR (split),1638587.7,0.0,False,False,Logan-Magnolia,0.2003355245431162,0.2003355245431162,0.24005144179537014,0.2350700993640117,73.12246645823741,73.12246645823741,85.80058626786426,0.0,,0.0,0.5402223801656238,-0.007508960183608068,0.02258101847239155,1,0.016988143691382095,0.47230320699708456,0.8128834355828221,0.2723076923076923,False,True,False,False,False,False,False,False,False,False,1,Low,Low risk,73-day practical cushion; 1 risk flag(s)
3798,Logan-Magnolia,2024,10446453.03,10163819.45,2246066.38,1919447.23,0.0,,,,,,2480635.59,2026.0,10163819.0,2032764.0,1919447.0,113317.0,25000.0,,602.9,5054704.0,8383.984076961353,1919447.23,CAR (split),1919447.23,0.0,False,False,Logan-Magnolia,0.18885097668672185,0.18885097668672185,0.22098645012825371,,68.93060649065347,68.93060649065347,,0.002459705243976958,0.22062003053381224,88317.0,0.49732327742205223,0.02705545884218656,0.02002531236897651,0,0.0538367418283516,0.47619047619047616,0.7492163009404389,0.5141065830721003,False,False,False,False,False,False,False,False,False,False,0,Low,Low risk,69-day practical cushion; 0 risk flag(s)
3816,Lone Tree,2017,4925126.0,4702623.0,1096721.0,,,94475.0,109691.0,600821.0,2141295.0,18314.0,4155220.0,,,,,,,,379.4,2372297.0,6252.759620453347,,missing,,,False,False,Lone Tree,,,0.23321473994406952,,,,,,,,0.5044625095398887,0.04517711831128787,,0,,,0.9429429429429429,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
3816,Lone Tree,2018,4709214.0,4694346.0,1111589.0,,,90951.0,186675.0,623488.0,-123963.0,21167.0,2008277.0,,,,,,,,359.5,2448685.0,6811.363004172462,,missing,,,False,False,Lone Tree,,,0.23679315499965278,,,,,,,,0.5216243114589338,0.0031572147708725917,0.024167166541080233,0,,,0.9309309309309309,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
3816,Lone Tree,2019,4786351.31,4868038.42,1029901.89,,,183880.84,345702.96,677343.99,17611.32,193865.47,2556449.75,,,,,,,,366.1,2452635.0,6699.358098880087,,missing,,,False,False,Lone Tree,,,0.21156404307918342,,,,,,,,0.5038240844450854,-0.017066676620525863,0.010422552153878202,1,,,0.8990825688073395,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
3816,Lone Tree,2020,4975126.58,4945386.53,1059641.94,,,192886.26,443101.41,728214.01,5711.85,374898.15,2935754.67,2022.0,4945387.0,989077.0,963070.0,26007.0,26007.0,Max,363.7,2659294.0,7311.77893868573,963070.0,SBRC (combined),,,False,False,Lone Tree,,0.19474109741630244,0.2142687803212017,0.2337443702302477,,71.08050055695038,85.3166951340404,0.005258840707846551,1.0,0.0,0.5377322852052173,0.005977747404368516,-0.0026439048150949176,0,-0.04138112809699523,0.5137614678899083,0.8899082568807339,0.5015290519877675,,False,False,False,True,False,True,False,False,False,2,Low,Low risk,71-day practical cushion; 2 risk flag(s)
3816,Lone Tree,2021,5288831.76,4956447.66,1392026.04,,,212796.45,601627.34,674727.81,0.0,574775.22,3616952.17,2023.0,4956448.0,991290.0,1262521.0,0.0,0.0,,368.8,3089398.0,8376.892624728851,1262521.0,SBRC (combined),,,False,False,Lone Tree,,0.2547229561584839,0.28085155649560517,0.2976562149351941,,92.97387899784663,108.64451845134586,0.0,,0.0,0.6233089123350088,0.0628464120401515,0.017252494274664718,0,0.025869262865090434,0.6574923547400612,0.9143730886850153,0.2889908256880734,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,93-day practical cushion; 0 risk flag(s)
3816,Lone Tree,2022,5217822.21,4919231.87,1690616.38,,,286053.69,785152.96,946445.17,0.0,587782.85,4470777.85,2024.0,4919232.0,983846.0,1378293.0,0.0,0.0,,369.7,3486311.0,9430.10819583446,1378293.0,SBRC (combined),,,False,False,Lone Tree,,0.28018459719403305,0.3436748713371789,0.3383346697174492,,102.26737797582206,123.49215444686895,0.0,,0.0,0.7087104434457162,0.05722508893226545,0.04201641612559515,0,0.009833378858235362,0.7323076923076923,0.9296636085626911,0.2815384615384615,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,102-day practical cushion; 0 risk flag(s)
3816,Lone Tree,2023,5217889.79,5108181.22,1800324.95,1326362.06,0.0,239064.1,493847.77,967635.66,0.0,40877.5,3704104.58,2025.0,5108181.0,1021636.0,1326362.0,0.0,0.0,,335.4,3725832.0,11108.622540250448,1326362.06,CAR (split),1326362.06,0.0,False,False,Lone Tree,0.25965446464720376,0.25965446464720376,0.3524395224960324,0.30645470326520646,94.77387959622938,94.77387959622938,111.85596669180036,0.0,,0.0,0.7293852429143068,0.0210254670787135,0.04703232268371015,0,-0.07781138300797363,0.6676384839650146,0.9233128834355828,0.2723076923076923,False,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,95-day practical cushion; 1 risk flag(s)
3816,Lone Tree,2024,5245026.8,5389183.88,1656167.87,1302971.72,0.0,,,,,,1842262.4,2026.0,5389184.0,1077837.0,1302972.0,0.0,0.0,,316.8,3571593.0,11273.967803030302,1302971.72,CAR (split),1302971.72,0.0,False,False,Lone Tree,0.24177533166673096,0.24177533166673096,0.30731329768617954,,88.2479960583568,88.2479960583568,,0.0,,0.0,0.6627335566067195,-0.02748452686647856,0.01692200971483346,1,-0.14099783080260303,0.6428571428571429,0.8996865203761756,0.2554858934169279,False,True,False,False,True,False,False,False,False,False,2,Very low,Low risk,88-day practical cushion; 2 risk flag(s)
3841,Louisa-Muscatine,2017,9151082.0,8592485.0,2905479.0,,,133252.0,432598.0,906694.0,0.0,2797778.0,7217405.0,,,,,,,,736.6,3143046.0,4266.964431170241,,missing,,,False,False,Louisa-Muscatine,,,0.3381418763023735,,,,,,,,0.36579010612180296,0.061041634202381755,,0,,,0.8288288288288288,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
3841,Louisa-Muscatine,2018,8939128.0,9042272.0,2802336.0,,,497497.0,394700.0,807154.0,0.0,3187401.0,7732336.0,,,,,,,,729.7,3128095.0,4286.823352062491,,missing,,,False,False,Louisa-Muscatine,,,0.3099150302047981,,,,,,,,0.34594126343467657,-0.011538485633050561,0.024751574284665595,1,,,0.7657657657657657,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
3841,Louisa-Muscatine,2019,9480523.22,9530034.78,2752824.35,,,668585.77,344511.78,891974.33,0.0,3588676.78,8298801.82,,,,,,,,740.0,3137440.0,4239.783783783784,,missing,,,False,False,Louisa-Muscatine,,,0.28885774433658473,,,,,,,,0.3292160073312975,-0.005222450159243284,0.014760232803362637,2,,,0.6697247706422018,,,True,True,False,False,False,False,False,False,False,2,,Unscored (insufficient component data),2 risk flag(s)
3841,Louisa-Muscatine,2020,9326113.95,9541050.95,2537887.35,,,766048.03,369906.86,817696.83,0.0,4045921.26,8612155.25,2022.0,9541051.0,1908210.0,2196742.0,0.0,0.0,,711.7,3165004.0,4447.10411690319,2196742.0,SBRC (combined),,,False,False,Louisa-Muscatine,,0.23024109309467633,0.2659966248267441,0.31053078382313853,,84.03799897955686,113.34373609544556,0.0,,0.0,0.3317248819429059,-0.02304679110209671,-0.013269242298130186,3,-0.03380396415965242,0.6422018348623854,0.6269113149847095,0.23700305810397554,,True,True,False,True,False,False,False,False,False,3,Very low,Low risk,84-day practical cushion; 3 risk flag(s)
3841,Louisa-Muscatine,2021,9871835.29,10185356.66,2224365.98,,,847256.15,643271.54,472078.99,0.0,4400188.82,8651593.12,2023.0,10185357.0,2037071.0,1813035.0,224036.0,224036.0,Max,712.0,2907254.0,4083.22191011236,1813035.0,SBRC (combined),,,False,False,Louisa-Muscatine,,0.17800407590243383,0.2183886194909153,0.26118782471776497,,64.97148770438835,95.33355602198421,0.0219958915017513,1.0,0.0,0.28543467814115797,-0.03175917757841775,-0.020009472946585918,4,-0.024256543785117234,0.3547400611620795,0.42507645259938837,0.6819571865443425,,True,True,False,False,False,True,False,False,False,3,Low,Low risk,65-day practical cushion; 3 risk flag(s)
3841,Louisa-Muscatine,2022,9822008.2,9683093.35,2363280.83,,,654068.9,707632.27,894961.67,0.0,4739366.11,9425748.65,2024.0,9683093.0,1936619.0,1968180.0,0.0,0.0,,707.0,3141389.0,4443.265912305516,1968180.0,SBRC (combined),,,False,False,Louisa-Muscatine,,0.20325942638981168,0.24406258873875258,0.27080694208116873,,74.18969063228126,98.8445338596266,0.0,,0.0,0.32441998506603265,0.014143222767824572,-0.013554248637563297,0,-0.0445945945945946,0.46153846153846156,0.5137614678899083,0.2815384615384615,,False,False,False,True,False,False,False,False,False,1,Low,Low risk,74-day practical cushion; 1 risk flag(s)
3841,Louisa-Muscatine,2023,10567346.44,10337695.35,2592931.92,2173479.13,0.0,357878.87,861383.02,1136994.27,0.0,5110374.85,10116001.87,2025.0,10337695.0,2067539.0,2173479.0,0.0,0.0,,692.5,3386689.0,4890.525631768953,2173479.13,CAR (split),2173479.13,0.0,False,False,Louisa-Muscatine,0.21024793790232946,0.21024793790232946,0.2508230154025578,0.2448667632675014,76.74049733435025,76.74049733435025,89.37636859263802,0.0,,0.0,0.3276058043246554,0.021732143571134767,0.0013720629201805304,0,-0.026977659126036314,0.5102040816326531,0.5122699386503068,0.2723076923076923,False,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,77-day practical cushion; 0 risk flag(s)
3841,Louisa-Muscatine,2024,10587958.02,11009051.77,2171838.17,1921292.01,0.0,,,,,,2224928.94,2026.0,11009052.0,2201810.0,1921292.0,280518.0,280518.0,Max,687.2,3319011.0,4829.759895227008,1921292.01,CAR (split),1921292.01,0.0,False,False,Louisa-Muscatine,0.1745193001304235,0.1745193001304235,0.19727749631610644,,63.699544547604575,63.699544547604575,,0.025480668622562035,1.0,0.0,0.301480188243315,-0.039771006761131836,-0.0012985468073908324,1,-0.03483146067415724,0.43154761904761907,0.42946708463949845,0.6238244514106583,False,True,False,False,True,False,True,False,False,False,3,Low,Low risk,64-day practical cushion; 3 risk flag(s)
3897,Lu Verne,2017,2055115.0,2013672.0,795339.0,,,495428.0,176878.0,358451.0,0.0,0.0,1837097.0,,,,,,,,162.1,0.0,0.0,,missing,,,False,False,Lu Verne,,,0.3949694885760938,,,,,,,,0.0,0.020165781476948978,,0,,,0.016516516516516516,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
3897,Lu Verne,2018,2274921.0,2086604.0,983655.0,,,515493.0,216582.0,356102.0,0.0,0.0,2082677.0,,,,,,,,153.5,0.0,0.0,,missing,,,False,False,Lu Verne,,,0.4714143172350863,,,,,,,,0.0,0.08277957784028545,0.05147267965861721,0,,,0.016516516516516516,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
3897,Lu Verne,2019,2333129.97,2236432.89,1080351.62,,,541519.97,232173.64,371142.06,0.0,0.0,2235598.5500000003,,,,,,,,165.2,0.0,0.0,,missing,,,False,False,Lu Verne,,,0.4830690984874579,,,,,,,,0.0,0.04144521790185571,0.048130192406363376,0,,,0.010703363914373088,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
3897,Lu Verne,2020,2244977.43,2188038.98,1137290.07,,,568893.08,241705.07,306366.71,0.0,0.0,2263957.87,2022.0,2188039.0,437608.0,852168.0,0.0,0.0,,164.1,0.0,0.0,852168.0,SBRC (combined),,,False,False,Lu Verne,,0.3894665532878212,0.5197759639547189,0.6494678993333108,,142.15529195005473,237.05578325665846,0.0,,0.0,0.0,0.0253625935116863,0.04986246308460915,0,0.012338062924120914,0.9235474006116208,0.0045871559633027525,0.23700305810397554,,False,False,True,False,False,False,False,False,False,1,Very low,Low risk,142-day practical cushion; 1 risk flag(s)
3897,Lu Verne,2021,2468497.69,2536425.65,1069362.11,,,530294.73,266006.64,378088.22,0.0,0.0,2252747.5500000003,2023.0,2536426.0,507285.0,755781.0,0.0,0.0,,146.1,0.0,0.0,755781.0,SBRC (combined),,,False,False,Lu Verne,,0.2979708867082305,0.4216019933405106,0.5070425502123431,,108.75937364850414,185.07053082750525,0.0,,0.0,0.0,-0.02751793541277325,0.013096625333589587,1,-0.04820846905537463,0.7553516819571865,0.0045871559633027525,0.2889908256880734,,True,False,True,True,False,False,False,False,False,3,Very low,Low risk,109-day practical cushion; 3 risk flag(s)
